city,month,avg_temp,max_temp,min_temp,avg_score,rain_probability,recommendation,season,temp_range,comfort_index
Houston,2015-04-30,294.9221072916667,302.947,284.839666667,1.3736111111111111,0.6263888888888889,⭐️,Printemps,18.107333332999985,158.16159770833335
Houston,2015-05-31,297.83253897849465,303.636,287.397,1.4489247311827957,0.5510752688172043,⭐️,Printemps,16.239000000000033,162.16726532258065
Houston,2015-06-30,300.44120470019027,306.68,292.484666667,1.773611111111111,0.2263888888888889,⭐️,Été,14.195333333000008,173.4730561534475
Houston,2015-07-31,302.3485898657702,310.46,295.05,1.9381720430107527,0.06182795698924731,⭐️⭐️,Été,15.409999999999968,179.5543152097847
Houston,2015-08-31,301.7019053118387,312.64,293.4,1.9193548387096775,0.07795698924731183,⭐️⭐️,Été,19.24000000000001,178.68243350968385
Houston,2015-09-30,299.1598863990778,307.74,289.81,1.9013888888888888,0.09444444444444444,⭐️⭐️,Automne,17.930000000000007,176.6625985061133
Houston,2015-10-31,295.7644333538078,306.87,285.26,1.8413978494623655,0.1532258064516129,⭐️⭐️,Automne,21.610000000000014,172.8618858187363
Houston,2015-11-30,290.74047889635693,301.87,273.047326445,1.8694444444444445,0.11805555555555555,⭐️⭐️,Automne,28.822673554999994,170.9026206711475
Houston,2015-12-31,288.52285641212234,301.17,275.295532823,1.8279569892473118,0.1532258064516129,⭐️⭐️,Hiver,25.874467177000042,168.51693965372502
Houston,2016-01-31,284.4458078165148,298.55,273.43,1.8118279569892473,0.16666666666666666,⭐️⭐️,Hiver,25.120000000000005,165.66748468990886
Houston,2016-02-29,288.2687926323463,299.77,273.9,1.9353448275862069,0.06321839080459771,⭐️⭐️,Hiver,25.870000000000005,171.06472385526982
Houston,2016-03-31,292.31044864101347,303.85,275.82,1.868279569892473,0.12365591397849462,⭐️⭐️,Printemps,28.03000000000003,171.67659176525322
Houston,2016-04-30,294.3284142781389,303.91,279.43,1.851388888888889,0.14027777777777778,⭐️⭐️,Printemps,24.480000000000018,172.38871523355
